split,policy_name,symbol,inst_id,direction,entry_time,exit_time,holding_minutes,original_net_pnl,no_cost_pnl,funding_events_count,conservative_funding_cost,signed_funding_pnl,funding_adjusted_net_pnl_conservative,funding_adjusted_net_pnl_signed,notional,notional_source,funding_data_available,warnings
train_ext,v3_4h_vol_compression_donchian_breakout,LINKUSDT_SWAP_OKX.GLOBAL,LINK-USDT-SWAP,short,2023-05-08T12:00:00+08:00,2023-05-13T08:00:00+08:00,6960.0,0.0009632049999999,0.0010699999999999,14,0.00014773462586926197,2.7843924194429635e-05,0.000815470374130638,0.0009910489241943296,0.06733,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,SOLUSDT_SWAP_OKX.GLOBAL,SOL-USDT-SWAP,short,2023-05-08T12:00:00+08:00,2023-05-11T00:00:00+08:00,3600.0,0.00128804,0.0019,7,0.00019348730579183359,-7.437818483713579e-05,0.0010945526942081666,0.0012136618151628643,0.21291000000000002,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,LINKUSDT_SWAP_OKX.GLOBAL,LINK-USDT-SWAP,long,2023-05-15T16:00:00+08:00,2023-05-19T04:00:00+08:00,5040.0,-0.0020158149999999,-0.0019099999999999,11,9.56530904594245e-05,-4.098898435958406e-05,-0.0021114680904593245,-0.002056803984359484,0.06677,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,SOLUSDT_SWAP_OKX.GLOBAL,SOL-USDT-SWAP,long,2023-05-15T16:00:00+08:00,2023-05-17T04:00:00+08:00,2160.0,-0.01012949,-0.00952,5,7.681933024973715e-05,-5.257811612551335e-05,-0.010206309330249737,-0.010182068116125513,0.21425000000000002,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,SOLUSDT_SWAP_OKX.GLOBAL,SOL-USDT-SWAP,short,2023-05-17T04:00:00+08:00,2023-05-30T20:00:00+08:00,19680.0,-0.00886886,-0.00826,41,0.0007595067226665445,0.0005274208084857381,-0.009628366722666544,-0.008341439191514262,0.20473,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,LINKUSDT_SWAP_OKX.GLOBAL,LINK-USDT-SWAP,short,2023-05-19T04:00:00+08:00,2023-05-23T12:00:00+08:00,6240.0,-0.0015655899999999,-0.0014599999999999,13,6.700952480305482e-05,4.1660801836704826e-05,-0.0016325995248029548,-0.001523929198163195,0.06486,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,ETHUSDT_SWAP_OKX.GLOBAL,ETH-USDT-SWAP,long,2023-05-23T12:00:00+08:00,2023-05-25T00:00:00+08:00,2160.0,-0.0477553799999998,-0.0458999999999998,4,0.0005671805773513686,-0.00039040530637918854,-0.04832256057735117,-0.04814578530637899,1.83833,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,LINKUSDT_SWAP_OKX.GLOBAL,LINK-USDT-SWAP,short,2023-05-25T00:00:00+08:00,2023-05-28T00:00:00+08:00,4320.0,-0.0014733549999999,-0.0013699999999999,9,2.9339911277950877e-05,2.4948605180838872e-05,-0.0015026949112778509,-0.001448406394819061,0.06267,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,LINKUSDT_SWAP_OKX.GLOBAL,LINK-USDT-SWAP,long,2023-05-28T00:00:00+08:00,2023-05-31T16:00:00+08:00,5280.0,0.00067557,0.00078,11,4.7774265912653144e-05,-4.6931218546208395e-05,0.0006277957340873469,0.0006286387814537916,0.06404,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,BTCUSDT_SWAP_OKX.GLOBAL,BTC-USDT-SWAP,long,2023-05-28T12:00:00+08:00,2023-05-31T16:00:00+08:00,4560.0,0.012122565,0.01487,10,0.0014823530073582302,-0.00081412008997473,0.01064021199264177,0.01130844491002527,2.7,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,ETHUSDT_SWAP_OKX.GLOBAL,ETH-USDT-SWAP,long,2023-05-30T20:00:00+08:00,2023-05-31T16:00:00+08:00,1200.0,-0.0479515899999999,-0.0460199999999999,3,0.00040934483803149095,-0.00016933518322463244,-0.04836093483803139,-0.04812092518322453,1.9146,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,BTCUSDT_SWAP_OKX.GLOBAL,BTC-USDT-SWAP,short,2023-06-01T12:00:00+08:00,2023-06-07T04:00:00+08:00,8160.0,-0.0398153799999999,-0.0370799999999999,17,0.002855528302006518,0.001032286482736594,-0.04267090830200642,-0.038783093517263306,2.6768400000000003,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,LINKUSDT_SWAP_OKX.GLOBAL,LINK-USDT-SWAP,short,2023-06-02T08:00:00+08:00,2023-06-04T16:00:00+08:00,3360.0,-0.0015841999999999,-0.0014799999999999,7,4.236781990113903e-05,4.236781990113904e-05,-0.0016265678199010392,-0.001541832180098761,0.06346,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,SOLUSDT_SWAP_OKX.GLOBAL,SOL-USDT-SWAP,long,2023-06-04T16:00:00+08:00,2023-06-08T00:00:00+08:00,4800.0,-0.02420424,-0.0235999999999999,10,0.00018159868000510089,-6.448563590972202e-05,-0.0243858386800051,-0.024268725635909722,0.21604,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,LINKUSDT_SWAP_OKX.GLOBAL,LINK-USDT-SWAP,short,2023-06-06T00:00:00+08:00,2023-06-13T20:00:00+08:00,11280.0,0.00772308,0.00782,24,0.00020111812062255184,-3.6937556508449135e-05,0.007521961879377448,0.007686142443491551,0.06083,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,BTCUSDT_SWAP_OKX.GLOBAL,BTC-USDT-SWAP,short,2023-06-10T16:00:00+08:00,2023-06-17T04:00:00+08:00,9360.0,-0.0792218599999999,-0.0765799999999999,20,0.0017237171259985753,0.0006939241006508881,-0.08094557712599847,-0.078527935899349,2.5635700000000003,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,ETHUSDT_SWAP_OKX.GLOBAL,ETH-USDT-SWAP,short,2023-06-10T16:00:00+08:00,2023-06-17T04:00:00+08:00,9360.0,0.0060333999999999,0.0077999999999999,20,0.00301523989590086,0.001973646416507583,0.00301816010409904,0.008007046416507483,1.7305000000000001,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,DOGEUSDT_SWAP_OKX.GLOBAL,DOGE-USDT-SWAP,long,2023-06-22T04:00:00+08:00,2023-06-29T04:00:00+08:00,10080.0,-0.04113825,-0.0385,21,0.0013785637639660456,-0.0009748786429507047,-0.042516813763966044,-0.042113128642950706,0.6575,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,DOGEUSDT_SWAP_OKX.GLOBAL,DOGE-USDT-SWAP,short,2023-06-29T04:00:00+08:00,2023-07-01T12:00:00+08:00,3360.0,-0.0796574999999999,-0.0769999999999999,7,0.000495821468716846,-0.000134156067870778,-0.08015332146871675,-0.07979165606787067,0.619,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,SOLUSDT_SWAP_OKX.GLOBAL,SOL-USDT-SWAP,long,2023-06-29T20:00:00+08:00,2023-07-01T08:00:00+08:00,2160.0,0.0074850349999999,0.0080699999999999,4,4.565702729851635e-05,-3.73156295194465e-05,0.007439377972701384,0.007447719370480454,0.18093,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,LINKUSDT_SWAP_OKX.GLOBAL,LINK-USDT-SWAP,long,2023-07-13T20:00:00+08:00,2023-07-16T16:00:00+08:00,4080.0,0.00293388,0.00304,8,0.00010262110577701367,-7.363137358670915e-05,0.002831258894222986,0.0028602486264132907,0.0646,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,DOGEUSDT_SWAP_OKX.GLOBAL,DOGE-USDT-SWAP,long,2023-07-14T00:00:00+08:00,2023-07-23T08:00:00+08:00,13440.0,0.0278107499999999,0.0304999999999999,28,0.002572492207520817,-0.0014584229205778286,0.025238257792479086,0.02635232707942207,0.674,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,LINKUSDT_SWAP_OKX.GLOBAL,LINK-USDT-SWAP,short,2023-07-24T12:00:00+08:00,2023-07-27T04:00:00+08:00,3840.0,-0.00103745,-0.00092,8,5.761534909664017e-05,3.658193169514828e-05,-0.0010950653490966402,-0.0010008680683048518,0.07699,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,SOLUSDT_SWAP_OKX.GLOBAL,SOL-USDT-SWAP,long,2023-07-27T04:00:00+08:00,2023-07-31T04:00:00+08:00,5760.0,-0.0127577149999999,-0.0121099999999999,12,0.00030513757815604607,-0.0001508434270168379,-0.013062852578155947,-0.012908558427016738,0.25377,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,DOGEUSDT_SWAP_OKX.GLOBAL,DOGE-USDT-SWAP,long,2023-07-30T04:00:00+08:00,2023-08-03T04:00:00+08:00,5760.0,-0.065778,-0.063,12,0.0007991744552641343,-0.0007645624837483337,-0.06657717445526413,-0.06654256248374833,0.8095,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,LINKUSDT_SWAP_OKX.GLOBAL,LINK-USDT-SWAP,short,2023-07-31T00:00:00+08:00,2023-08-08T08:00:00+08:00,12000.0,0.0038648,0.00398,25,0.00016562177242289777,0.00013685229600490548,0.003699178227577102,0.004001652296004905,0.07719000000000001,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,SOLUSDT_SWAP_OKX.GLOBAL,SOL-USDT-SWAP,short,2023-07-31T04:00:00+08:00,2023-08-09T04:00:00+08:00,12960.0,-0.00486377,-0.00422,27,0.0005278244827094876,0.0004002899894429282,-0.005391594482709487,-0.004463480010557071,0.24166,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,LINKUSDT_SWAP_OKX.GLOBAL,LINK-USDT-SWAP,long,2023-08-08T08:00:00+08:00,2023-08-12T04:00:00+08:00,5520.0,0.00098624,0.0011,12,9.026814952134172e-05,-5.364639755490775e-05,0.0008959718504786583,0.0009325936024450922,0.07321,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,BTCUSDT_SWAP_OKX.GLOBAL,BTC-USDT-SWAP,long,2023-08-09T04:00:00+08:00,2023-08-13T08:00:00+08:00,6000.0,-0.0495464599999997,-0.0465399999999997,13,0.0024327280422698537,-0.001867823131509868,-0.05197918804226956,-0.05141428313150957,2.98973,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,SOLUSDT_SWAP_OKX.GLOBAL,SOL-USDT-SWAP,long,2023-08-09T04:00:00+08:00,2023-08-17T00:00:00+08:00,11280.0,-0.01593823,-0.0153,23,0.0006255074627002788,-0.0004329725029191729,-0.01656373746270028,-0.016371202502919173,0.24588000000000002,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,BTCUSDT_SWAP_OKX.GLOBAL,BTC-USDT-SWAP,long,2023-08-15T00:00:00+08:00,2023-08-17T00:00:00+08:00,2880.0,-0.0557667950000001,-0.0527900000000001,7,0.0020507648831739208,-0.00182983239167173,-0.05781755988317402,-0.05759662739167183,2.9631900000000004,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,LINKUSDT_SWAP_OKX.GLOBAL,LINK-USDT-SWAP,short,2023-08-16T04:00:00+08:00,2023-08-24T04:00:00+08:00,11520.0,0.0061929499999999,0.0062999999999999,24,0.0001379094800195151,1.1321347894583222e-05,0.006055040519980385,0.006204271347894483,0.0702,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,BTCUSDT_SWAP_OKX.GLOBAL,BTC-USDT-SWAP,short,2023-08-17T08:00:00+08:00,2023-08-24T04:00:00+08:00,9840.0,0.2150658749999997,0.2178699999999997,21,0.004403450321773371,-0.000598234336746778,0.21066242467822635,0.21446764066325294,2.8730599999999997,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,ETHUSDT_SWAP_OKX.GLOBAL,ETH-USDT-SWAP,short,2023-08-17T08:00:00+08:00,2023-08-24T04:00:00+08:00,9840.0,0.1227338899999999,0.1245199999999999,21,0.003563433488135647,-0.0010386127403876947,0.11917045651186425,0.12169527725961221,1.80837,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,BTCUSDT_SWAP_OKX.GLOBAL,BTC-USDT-SWAP,long,2023-08-24T04:00:00+08:00,2023-08-27T16:00:00+08:00,5040.0,-0.0538995750000003,-0.0512300000000002,11,0.0016487178215959786,-0.0006402996728154026,-0.055548292821596276,-0.0545398746728157,2.65519,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,BTCUSDT_SWAP_OKX.GLOBAL,BTC-USDT-SWAP,long,2023-08-30T00:00:00+08:00,2023-09-01T00:00:00+08:00,2880.0,-0.053327285,-0.05057,7,0.0007507847666413728,-0.0005197897922985461,-0.054078069766641375,-0.05384707479229855,2.74257,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,DOGEUSDT_SWAP_OKX.GLOBAL,DOGE-USDT-SWAP,long,2023-08-30T00:00:00+08:00,2023-09-01T04:00:00+08:00,3120.0,-0.0331537499999999,-0.0304999999999999,7,0.00030169112272778614,-0.0003016911227277861,-0.033455441122727685,-0.033455441122727685,0.669,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,ETHUSDT_SWAP_OKX.GLOBAL,ETH-USDT-SWAP,long,2023-08-30T00:00:00+08:00,2023-09-01T00:00:00+08:00,2880.0,-0.0280822400000001,-0.0263400000000001,7,0.0006427589390426518,-0.0003369755345645082,-0.02872499893904275,-0.028419215534564606,1.71541,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,LINKUSDT_SWAP_OKX.GLOBAL,LINK-USDT-SWAP,long,2023-09-04T12:00:00+08:00,2023-09-10T12:00:00+08:00,8640.0,-8.110000000000222e-05,1.99999999999978e-05,18,7.32382675594149e-05,8.014690561270766e-07,-0.00015433826755941713,-8.029853094387514e-05,0.06109,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,SOLUSDT_SWAP_OKX.GLOBAL,SOL-USDT-SWAP,long,2023-09-06T00:00:00+08:00,2023-09-10T12:00:00+08:00,6480.0,-0.01275808,-0.01216,14,0.00028922722498921153,0.00023852388469761,-0.01304730722498921,-0.01251955611530239,0.20416,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,BTCUSDT_SWAP_OKX.GLOBAL,BTC-USDT-SWAP,long,2023-09-08T08:00:00+08:00,2023-09-11T04:00:00+08:00,4080.0,-0.0490312550000001,-0.0463900000000001,9,0.001108844692265084,-0.0003294838845701671,-0.05014009969226518,-0.049360738884570265,2.62445,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,DOGEUSDT_SWAP_OKX.GLOBAL,DOGE-USDT-SWAP,short,2023-09-10T16:00:00+08:00,2023-09-15T04:00:00+08:00,6480.0,-0.0046219999999999,-0.0019999999999999,14,0.0006109486519070726,-5.122480364587708e-05,-0.005232948651906972,-0.004673224803645777,0.621,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,SOLUSDT_SWAP_OKX.GLOBAL,SOL-USDT-SWAP,short,2023-09-10T16:00:00+08:00,2023-09-17T08:00:00+08:00,9600.0,-0.006898075,-0.00631,20,0.0007201885757511105,-0.0006024506499573701,-0.00761826357575111,-0.00750052564995737,0.18492,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,BTCUSDT_SWAP_OKX.GLOBAL,BTC-USDT-SWAP,short,2023-09-12T00:00:00+08:00,2023-09-12T20:00:00+08:00,1200.0,-0.1005405200000001,-0.0979400000000001,3,0.00021494098264862615,0.00011207240737906219,-0.10075546098264873,-0.10042844759262104,2.51155,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,LINKUSDT_SWAP_OKX.GLOBAL,LINK-USDT-SWAP,long,2023-09-16T08:00:00+08:00,2023-09-18T04:00:00+08:00,2640.0,-0.0025925049999999,-0.0024899999999999,6,3.0402291310804128e-05,-1.4570553665126253e-06,-0.002622907291310704,-0.0025939620553664124,0.06375,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,LINKUSDT_SWAP_OKX.GLOBAL,LINK-USDT-SWAP,long,2023-09-18T12:00:00+08:00,2023-09-21T20:00:00+08:00,4800.0,0.0005532299999999,0.0006599999999999,10,3.8848323311074546e-05,-3.6520335918767353e-06,0.0005143816766888254,0.0005495779664080233,0.06644,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,BTCUSDT_SWAP_OKX.GLOBAL,BTC-USDT-SWAP,long,2023-09-18T20:00:00+08:00,2023-09-21T20:00:00+08:00,4320.0,-0.0498684250000002,-0.0471300000000003,9,0.0009529382939519693,0.0009431835341836822,-0.05082136329395217,-0.04892524146581652,2.7219900000000004,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,ETHUSDT_SWAP_OKX.GLOBAL,ETH-USDT-SWAP,long,2023-09-18T20:00:00+08:00,2023-09-21T20:00:00+08:00,4320.0,-0.06260604,-0.06094,9,0.0005889982531758517,-3.449457785716029e-05,-0.06319503825317585,-0.06264053457785716,1.6565100000000001,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,BTCUSDT_SWAP_OKX.GLOBAL,BTC-USDT-SWAP,short,2023-09-25T08:00:00+08:00,2023-09-27T20:00:00+08:00,3600.0,-0.059541185,-0.05685,8,0.0008524504203229626,-0.0005836502683608285,-0.060393635420322965,-0.060124835268360835,2.62276,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,ETHUSDT_SWAP_OKX.GLOBAL,ETH-USDT-SWAP,long,2023-09-27T20:00:00+08:00,2023-10-03T20:00:00+08:00,8640.0,0.02353617,0.02522,18,0.001314772371106697,-0.00019104942839888307,0.022221397628893302,0.023345120571601114,1.6312200000000001,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,DOGEUSDT_SWAP_OKX.GLOBAL,DOGE-USDT-SWAP,long,2023-09-29T16:00:00+08:00,2023-10-04T12:00:00+08:00,6960.0,-0.0146144999999999,-0.0119999999999999,15,0.0006199228643651965,-0.0005957955255308395,-0.015234422864365096,-0.015210295525530739,0.6205,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,BTCUSDT_SWAP_OKX.GLOBAL,BTC-USDT-SWAP,long,2023-10-02T08:00:00+08:00,2023-10-09T20:00:00+08:00,10800.0,-0.0586219949999998,-0.0558099999999998,23,0.0025147759812527213,0.0004352851405291735,-0.061136770981252524,-0.05818670985947063,2.7999,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,DOGEUSDT_SWAP_OKX.GLOBAL,DOGE-USDT-SWAP,short,2023-10-09T16:00:00+08:00,2023-10-15T00:00:00+08:00,7680.0,0.0064005,0.009,16,0.0007008147662584401,-0.00016689654870156404,0.00569968523374156,0.006233603451298436,0.6040000000000001,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,ETHUSDT_SWAP_OKX.GLOBAL,ETH-USDT-SWAP,short,2023-10-09T20:00:00+08:00,2023-10-16T16:00:00+08:00,9840.0,0.0069250749999999,0.0085499999999999,20,0.001247337245615017,0.0007956077813617635,0.005677737754384883,0.007720682781361664,1.5892000000000002,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,LINKUSDT_SWAP_OKX.GLOBAL,LINK-USDT-SWAP,short,2023-10-09T20:00:00+08:00,2023-10-16T04:00:00+08:00,9120.0,-0.0012439249999999,-0.0011299999999999,19,9.470974612362425e-05,1.3334638893197783e-05,-0.001338634746123524,-0.0012305903611067022,0.07336000000000001,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,LINKUSDT_SWAP_OKX.GLOBAL,LINK-USDT-SWAP,long,2023-10-16T04:00:00+08:00,2023-10-18T04:00:00+08:00,2880.0,-0.001443825,-0.00133,6,1.9143673901301732e-05,-8.861573925933417e-06,-0.0014629686739013016,-0.0014526865739259334,0.07449,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,BTCUSDT_SWAP_OKX.GLOBAL,BTC-USDT-SWAP,long,2023-10-16T08:00:00+08:00,2023-11-14T08:00:00+08:00,41760.0,0.9294101350000002,0.9326300000000004,88,0.029610906784097165,-0.023539256787843656,0.8997992282159031,0.9058708782121566,2.71355,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,LINKUSDT_SWAP_OKX.GLOBAL,LINK-USDT-SWAP,long,2023-10-20T20:00:00+08:00,2023-11-01T20:00:00+08:00,17280.0,0.0322276,0.03236,36,0.0003671068161942197,-0.000285846677382431,0.03186049318380578,0.03194175332261757,0.07622,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,ETHUSDT_SWAP_OKX.GLOBAL,ETH-USDT-SWAP,long,2023-10-30T20:00:00+08:00,2023-11-15T04:00:00+08:00,22080.0,0.15808185,0.16002,46,0.012524629107770113,-0.011789438108193119,0.1455572208922299,0.1462924118918069,1.81814,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,ETHUSDT_SWAP_OKX.GLOBAL,ETH-USDT-SWAP,long,2023-11-20T16:00:00+08:00,2023-11-22T08:00:00+08:00,2400.0,-0.0845773900000001,-0.0825600000000001,6,0.0013572881473130531,-0.0013572881473130531,-0.08593467814731315,-0.08593467814731315,2.01867,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,LINKUSDT_SWAP_OKX.GLOBAL,LINK-USDT-SWAP,long,2023-11-26T16:00:00+08:00,2023-11-27T20:00:00+08:00,1680.0,-0.008976745,-0.00879,4,6.18008870005411e-05,-1.659305817179947e-05,-0.009038545887000541,-0.008993338058171799,0.15114000000000002,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,DOGEUSDT_SWAP_OKX.GLOBAL,DOGE-USDT-SWAP,long,2023-11-27T16:00:00+08:00,2023-12-12T04:00:00+08:00,20880.0,0.1231269999999999,0.126,44,0.006947447896770363,-0.006269325153048766,0.11617955210322954,0.11685767484695114,0.81,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,ETHUSDT_SWAP_OKX.GLOBAL,ETH-USDT-SWAP,short,2023-11-28T00:00:00+08:00,2023-12-01T12:00:00+08:00,5040.0,-0.09004898,-0.08796,11,0.002006613835601485,0.0020066138356014847,-0.09205559383560148,-0.08804236616439852,2.0050000000000003,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,LINKUSDT_SWAP_OKX.GLOBAL,LINK-USDT-SWAP,short,2023-11-28T00:00:00+08:00,2023-12-02T00:00:00+08:00,5760.0,-0.00876535,-0.00858,12,0.00012437086866096895,8.512852888844041e-05,-0.008889720868660968,-0.00868022147111156,0.14106,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_4h_vol_compression_donchian_breakout,ETHUSDT_SWAP_OKX.GLOBAL,ETH-USDT-SWAP,long,2023-12-01T12:00:00+08:00,2023-12-11T12:00:00+08:00,14400.0,0.1535691499999997,0.1557799999999997,30,0.012641021541810597,-0.01240634670195118,0.1409281284581891,0.14116280329804853,2.09296,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
